Grid Size,63
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,41,26,2.222221999999995,2.222222000000002,0,-26.178978,21.897502999999997,0
0,0,40,27,2.2222230000000067,2.222222999999996,0,-23.9567555,19.6752805,0
0,1,41,26,2.222221999999995,2.222222000000002,0,-26.178978,21.897502999999997,0
0,1,40,26,2.222221999999995,2.222222999999996,0,-26.178978,19.6752805,0
0,1,39,26,2.222221999999995,2.2222209999999976,0,-26.178978,17.4530585,0
0,1,39,27,2.2222230000000067,2.2222209999999976,0,-23.9567555,17.4530585,0
0,1,39,28,2.2222209999999976,2.2222209999999976,0,-21.734533499999998,17.4530585,0
0,1,40,28,2.2222209999999976,2.222222999999996,0,-21.734533499999998,19.6752805,0
0,1,41,28,2.2222209999999976,2.222222000000002,0,-21.734533499999998,21.897502999999997,0
0,1,41,27,2.2222230000000067,2.222222000000002,0,-23.9567555,21.897502999999997,0
0,0,40,28,2.2222209999999976,2.222222999999996,0,-21.734533499999998,19.6752805,0
0,1,41,27,2.2222230000000067,2.222222000000002,0,-23.9567555,21.897502999999997,0
0,1,40,27,2.2222230000000067,2.222222999999996,0,-23.9567555,19.6752805,0
0,1,39,27,2.2222230000000067,2.2222209999999976,0,-23.9567555,17.4530585,0
0,1,39,28,2.2222209999999976,2.2222209999999976,0,-21.734533499999998,17.4530585,0
0,1,39,29,2.2222240000000006,2.2222209999999976,0,-19.512310999999997,17.4530585,0
0,1,40,29,2.2222240000000006,2.222222999999996,0,-19.512310999999997,19.6752805,0
0,1,41,29,2.2222240000000006,2.222222000000002,0,-19.512310999999997,21.897502999999997,0
0,1,41,28,2.2222209999999976,2.222222000000002,0,-21.734533499999998,21.897502999999997,0
0,0,40,29,2.2222240000000006,2.222222999999996,0,-19.512310999999997,19.6752805,0
0,1,41,28,2.2222209999999976,2.222222000000002,0,-21.734533499999998,21.897502999999997,0
0,1,40,28,2.2222209999999976,2.222222999999996,0,-21.734533499999998,19.6752805,0
0,1,39,28,2.2222209999999976,2.2222209999999976,0,-21.734533499999998,17.4530585,0
0,1,39,29,2.2222240000000006,2.2222209999999976,0,-19.512310999999997,17.4530585,0
0,1,39,30,2.222220999999994,2.2222209999999976,0,-17.290088500000003,17.4530585,0
0,1,40,30,2.222220999999994,2.222222999999996,0,-17.290088500000003,19.6752805,0
0,1,41,30,2.222220999999994,2.222222000000002,0,-17.290088500000003,21.897502999999997,0
0,1,41,29,2.2222240000000006,2.222222000000002,0,-19.512310999999997,21.897502999999997,0
0,0,40,30,2.222220999999994,2.222222999999996,0,-17.290088500000003,19.6752805,0
0,1,41,29,2.2222240000000006,2.222222000000002,0,-19.512310999999997,21.897502999999997,0
0,1,40,29,2.2222240000000006,2.222222999999996,0,-19.512310999999997,19.6752805,0
0,1,39,29,2.2222240000000006,2.2222209999999976,0,-19.512310999999997,17.4530585,0
0,1,39,30,2.222220999999994,2.2222209999999976,0,-17.290088500000003,17.4530585,0
0,1,39,31,2.222222000000002,2.2222209999999976,0,-15.067867000000003,17.4530585,0
0,1,40,31,2.222222000000002,2.222222999999996,0,-15.067867000000003,19.6752805,0
0,1,41,31,2.222222000000002,2.222222000000002,0,-15.067867000000003,21.897502999999997,0
0,1,41,30,2.222220999999994,2.222222000000002,0,-17.290088500000003,21.897502999999997,0
0,0,40,31,2.222222000000002,2.222222999999996,0,-15.067867000000003,19.6752805,0
0,1,41,30,2.222220999999994,2.222222000000002,0,-17.290088500000003,21.897502999999997,0
0,1,40,30,2.222220999999994,2.222222999999996,0,-17.290088500000003,19.6752805,0
0,1,39,30,2.222220999999994,2.2222209999999976,0,-17.290088500000003,17.4530585,0
0,1,39,31,2.222222000000002,2.2222209999999976,0,-15.067867000000003,17.4530585,0
0,1,39,32,2.222223000000003,2.2222209999999976,0,-12.8456445,17.4530585,0
0,1,40,32,2.222223000000003,2.222222999999996,0,-12.8456445,19.6752805,0
0,1,41,32,2.222223000000003,2.222222000000002,0,-12.8456445,21.897502999999997,0
0,1,41,31,2.222222000000002,2.222222000000002,0,-15.067867000000003,21.897502999999997,0
0,0,40,32,2.222223000000003,2.222222999999996,0,-12.8456445,19.6752805,0
0,1,41,31,2.222222000000002,2.222222000000002,0,-15.067867000000003,21.897502999999997,0
0,1,40,31,2.222222000000002,2.222222999999996,0,-15.067867000000003,19.6752805,0
0,1,39,31,2.222222000000002,2.2222209999999976,0,-15.067867000000003,17.4530585,0
0,1,39,32,2.222223000000003,2.2222209999999976,0,-12.8456445,17.4530585,0
0,1,39,33,2.2222209999999993,2.2222209999999976,0,-10.6234225,17.4530585,0
0,1,40,33,2.2222209999999993,2.222222999999996,0,-10.6234225,19.6752805,0
0,1,41,33,2.2222209999999993,2.222222000000002,0,-10.6234225,21.897502999999997,0
0,1,41,32,2.222223000000003,2.222222000000002,0,-12.8456445,21.897502999999997,0
0,0,40,33,2.2222209999999993,2.222222999999996,0,-10.6234225,19.6752805,0
0,1,41,32,2.222223000000003,2.222222000000002,0,-12.8456445,21.897502999999997,0
0,1,40,32,2.222223000000003,2.222222999999996,0,-12.8456445,19.6752805,0
0,1,39,32,2.222223000000003,2.2222209999999976,0,-12.8456445,17.4530585,0
0,1,39,33,2.2222209999999993,2.2222209999999976,0,-10.6234225,17.4530585,0
0,1,39,34,2.2222219999999995,2.2222209999999976,0,-8.401201,17.4530585,0
0,1,40,34,2.2222219999999995,2.222222999999996,0,-8.401201,19.6752805,0
0,1,41,34,2.2222219999999995,2.222222000000002,0,-8.401201,21.897502999999997,0
0,1,41,33,2.2222209999999993,2.222222000000002,0,-10.6234225,21.897502999999997,0
0,0,40,34,2.2222219999999995,2.222222999999996,0,-8.401201,19.6752805,0
0,1,41,33,2.2222209999999993,2.222222000000002,0,-10.6234225,21.897502999999997,0
0,1,40,33,2.2222209999999993,2.222222999999996,0,-10.6234225,19.6752805,0
0,1,39,33,2.2222209999999993,2.2222209999999976,0,-10.6234225,17.4530585,0
0,1,39,34,2.2222219999999995,2.2222209999999976,0,-8.401201,17.4530585,0
0,1,39,35,2.2222230000000005,2.2222209999999976,0,-6.1789784999999995,17.4530585,0
0,1,40,35,2.2222230000000005,2.222222999999996,0,-6.1789784999999995,19.6752805,0
0,1,41,35,2.2222230000000005,2.222222000000002,0,-6.1789784999999995,21.897502999999997,0
0,1,41,34,2.2222219999999995,2.222222000000002,0,-8.401201,21.897502999999997,0
0,0,40,35,2.2222230000000005,2.222222999999996,0,-6.1789784999999995,19.6752805,0
0,1,41,34,2.2222219999999995,2.222222000000002,0,-8.401201,21.897502999999997,0
0,1,40,34,2.2222219999999995,2.222222999999996,0,-8.401201,19.6752805,0
0,1,39,34,2.2222219999999995,2.2222209999999976,0,-8.401201,17.4530585,0
0,1,39,35,2.2222230000000005,2.2222209999999976,0,-6.1789784999999995,17.4530585,0
0,1,39,36,2.2222210000000002,2.2222209999999976,0,-3.9567564999999996,17.4530585,0
0,1,40,36,2.2222210000000002,2.222222999999996,0,-3.9567564999999996,19.6752805,0
0,1,41,36,2.2222210000000002,2.222222000000002,0,-3.9567564999999996,21.897502999999997,0
0,1,41,35,2.2222230000000005,2.222222000000002,0,-6.1789784999999995,21.897502999999997,0
0,0,40,36,2.2222210000000002,2.222222999999996,0,-3.9567564999999996,19.6752805,0
0,1,41,35,2.2222230000000005,2.222222000000002,0,-6.1789784999999995,21.897502999999997,0
0,1,40,35,2.2222230000000005,2.222222999999996,0,-6.1789784999999995,19.6752805,0
0,1,39,35,2.2222230000000005,2.2222209999999976,0,-6.1789784999999995,17.4530585,0
0,1,39,36,2.2222210000000002,2.2222209999999976,0,-3.9567564999999996,17.4530585,0
0,1,39,37,2.2222219999999995,2.2222209999999976,0,-1.7345349999999997,17.4530585,0
0,1,40,37,2.2222219999999995,2.222222999999996,0,-1.7345349999999997,19.6752805,0
0,1,41,37,2.2222219999999995,2.222222000000002,0,-1.7345349999999997,21.897502999999997,0
0,1,41,36,2.2222210000000002,2.222222000000002,0,-3.9567564999999996,21.897502999999997,0
0,0,40,37,2.2222219999999995,2.222222999999996,0,-1.7345349999999997,19.6752805,0
0,1,41,36,2.2222210000000002,2.222222000000002,0,-3.9567564999999996,21.897502999999997,0
0,1,40,36,2.2222210000000002,2.222222999999996,0,-3.9567564999999996,19.6752805,0
0,1,39,36,2.2222210000000002,2.2222209999999976,0,-3.9567564999999996,17.4530585,0
0,1,39,37,2.2222219999999995,2.2222209999999976,0,-1.7345349999999997,17.4530585,0
0,1,39,38,2.222223,2.2222209999999976,0,0.4876874999999999,17.4530585,0
0,1,40,38,2.222223,2.222222999999996,0,0.4876874999999999,19.6752805,0
0,1,41,38,2.222223,2.222222000000002,0,0.4876874999999999,21.897502999999997,0
0,1,41,37,2.2222219999999995,2.222222000000002,0,-1.7345349999999997,21.897502999999997,0
0,0,40,38,2.222223,2.222222999999996,0,0.4876874999999999,19.6752805,0
0,1,41,37,2.2222219999999995,2.222222000000002,0,-1.7345349999999997,21.897502999999997,0
0,1,40,37,2.2222219999999995,2.222222999999996,0,-1.7345349999999997,19.6752805,0
0,1,39,37,2.2222219999999995,2.2222209999999976,0,-1.7345349999999997,17.4530585,0
0,1,39,38,2.222223,2.2222209999999976,0,0.4876874999999999,17.4530585,0
0,1,39,39,2.2222210000000002,2.2222209999999976,0,2.7099094999999997,17.4530585,0
0,1,40,39,2.2222210000000002,2.222222999999996,0,2.7099094999999997,19.6752805,0
0,1,41,39,2.2222210000000002,2.222222000000002,0,2.7099094999999997,21.897502999999997,0
0,1,41,38,2.222223,2.222222000000002,0,0.4876874999999999,21.897502999999997,0
0,0,40,39,2.2222210000000002,2.222222999999996,0,2.7099094999999997,19.6752805,0
0,1,41,38,2.222223,2.222222000000002,0,0.4876874999999999,21.897502999999997,0
0,1,40,38,2.222223,2.222222999999996,0,0.4876874999999999,19.6752805,0
0,1,39,38,2.222223,2.2222209999999976,0,0.4876874999999999,17.4530585,0
0,1,39,39,2.2222210000000002,2.2222209999999976,0,2.7099094999999997,17.4530585,0
0,1,39,40,2.2222230000000014,2.2222209999999976,0,4.932131500000001,17.4530585,0
0,1,40,40,2.2222230000000014,2.222222999999996,0,4.932131500000001,19.6752805,0
0,1,41,40,2.2222230000000014,2.222222000000002,0,4.932131500000001,21.897502999999997,0
0,1,41,39,2.2222210000000002,2.222222000000002,0,2.7099094999999997,21.897502999999997,0
0,0,40,40,2.2222230000000014,2.222222999999996,0,4.932131500000001,19.6752805,0
0,1,41,39,2.2222210000000002,2.222222000000002,0,2.7099094999999997,21.897502999999997,0
0,1,40,39,2.2222210000000002,2.222222999999996,0,2.7099094999999997,19.6752805,0
0,1,39,39,2.2222210000000002,2.2222209999999976,0,2.7099094999999997,17.4530585,0
0,1,39,40,2.2222230000000014,2.2222209999999976,0,4.932131500000001,17.4530585,0
0,1,39,41,2.2222219999999995,2.2222209999999976,0,7.154354000000001,17.4530585,0
0,1,40,41,2.2222219999999995,2.222222999999996,0,7.154354000000001,19.6752805,0
0,1,41,41,2.2222219999999995,2.222222000000002,0,7.154354000000001,21.897502999999997,0
0,1,41,40,2.2222230000000014,2.222222000000002,0,4.932131500000001,21.897502999999997,0
0,0,40,41,2.2222219999999995,2.222222999999996,0,7.154354000000001,19.6752805,0
0,1,41,40,2.2222230000000014,2.222222000000002,0,4.932131500000001,21.897502999999997,0
0,1,40,40,2.2222230000000014,2.222222999999996,0,4.932131500000001,19.6752805,0
0,1,39,40,2.2222230000000014,2.2222209999999976,0,4.932131500000001,17.4530585,0
0,1,39,41,2.2222219999999995,2.2222209999999976,0,7.154354000000001,17.4530585,0
0,1,39,42,2.222221000000001,2.2222209999999976,0,9.376575500000001,17.4530585,0
0,1,40,42,2.222221000000001,2.222222999999996,0,9.376575500000001,19.6752805,0
0,1,41,42,2.222221000000001,2.222222000000002,0,9.376575500000001,21.897502999999997,0
0,1,41,41,2.2222219999999995,2.222222000000002,0,7.154354000000001,21.897502999999997,0
0,0,40,42,2.222221000000001,2.222222999999996,0,9.376575500000001,19.6752805,0
0,1,41,41,2.2222219999999995,2.222222000000002,0,7.154354000000001,21.897502999999997,0
0,1,40,41,2.2222219999999995,2.222222999999996,0,7.154354000000001,19.6752805,0
0,1,39,41,2.2222219999999995,2.2222209999999976,0,7.154354000000001,17.4530585,0
0,1,39,42,2.222221000000001,2.2222209999999976,0,9.376575500000001,17.4530585,0
0,1,39,43,2.222222999999998,2.2222209999999976,0,11.5987975,17.4530585,0
0,1,40,43,2.222222999999998,2.222222999999996,0,11.5987975,19.6752805,0
0,1,41,43,2.222222999999998,2.222222000000002,0,11.5987975,21.897502999999997,0
0,1,41,42,2.222221000000001,2.222222000000002,0,9.376575500000001,21.897502999999997,0
0,0,40,43,2.222222999999998,2.222222999999996,0,11.5987975,19.6752805,0
0,1,41,42,2.222221000000001,2.222222000000002,0,9.376575500000001,21.897502999999997,0
0,1,40,42,2.222221000000001,2.222222999999996,0,9.376575500000001,19.6752805,0
0,1,39,42,2.222221000000001,2.2222209999999976,0,9.376575500000001,17.4530585,0
0,1,39,43,2.222222999999998,2.2222209999999976,0,11.5987975,17.4530585,0
0,1,39,44,2.2222220000000004,2.2222209999999976,0,13.82102,17.4530585,0
0,1,40,44,2.2222220000000004,2.222222999999996,0,13.82102,19.6752805,0
0,1,41,44,2.2222220000000004,2.222222000000002,0,13.82102,21.897502999999997,0
0,1,41,43,2.222222999999998,2.222222000000002,0,11.5987975,21.897502999999997,0
0,0,40,44,2.2222220000000004,2.222222999999996,0,13.82102,19.6752805,0
0,1,41,43,2.222222999999998,2.222222000000002,0,11.5987975,21.897502999999997,0
0,1,40,43,2.222222999999998,2.222222999999996,0,11.5987975,19.6752805,0
0,1,39,43,2.222222999999998,2.2222209999999976,0,11.5987975,17.4530585,0
0,1,39,44,2.2222220000000004,2.2222209999999976,0,13.82102,17.4530585,0
0,1,39,45,2.222223000000005,2.2222209999999976,0,16.0432425,17.4530585,0
0,1,40,45,2.222223000000005,2.222222999999996,0,16.0432425,19.6752805,0
1,1,0,0,0,0,0,0,0,0
0,1,41,44,2.2222220000000004,2.222222000000002,0,13.82102,21.897502999999997,0
0,0,40,45,2.222223000000005,2.222222999999996,0,16.0432425,19.6752805,0
0,1,41,44,2.2222220000000004,2.222222000000002,0,13.82102,21.897502999999997,0
0,1,40,44,2.2222220000000004,2.222222999999996,0,13.82102,19.6752805,0
0,1,39,44,2.2222220000000004,2.2222209999999976,0,13.82102,17.4530585,0
0,1,39,45,2.222223000000005,2.2222209999999976,0,16.0432425,17.4530585,0
0,1,39,46,2.2222209999999976,2.2222209999999976,0,18.265464500000004,17.4530585,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,41,0,2.2222209999999905,2.222222000000002,0,-83.9567605,21.897502999999997,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,40,0,2.2222209999999905,2.222222999999996,0,-83.9567605,19.6752805,0
0,1,40,1,2.2222220000000164,2.222222999999996,0,-81.734539,19.6752805,0
0,1,41,1,2.2222220000000164,2.222222000000002,0,-81.734539,21.897502999999997,0
0,1,42,1,2.2222220000000164,2.2222210000000047,0,-81.734539,24.1197245,0
0,1,42,0,2.2222209999999905,2.2222210000000047,0,-83.9567605,24.1197245,0
0,0,41,1,2.2222220000000164,2.222222000000002,0,-81.734539,21.897502999999997,0
0,1,42,0,2.2222209999999905,2.2222210000000047,0,-83.9567605,24.1197245,0
0,1,41,0,2.2222209999999905,2.222222000000002,0,-83.9567605,21.897502999999997,0
0,1,40,0,2.2222209999999905,2.222222999999996,0,-83.9567605,19.6752805,0
0,1,40,1,2.2222220000000164,2.222222999999996,0,-81.734539,19.6752805,0
0,1,40,2,2.2222289999999703,2.222222999999996,0,-79.5123135,19.6752805,0
0,1,41,2,2.2222289999999703,2.222222000000002,0,-79.5123135,21.897502999999997,0
0,1,42,2,2.2222289999999703,2.2222210000000047,0,-79.5123135,24.1197245,0
0,1,42,1,2.2222220000000164,2.2222210000000047,0,-81.734539,24.1197245,0
0,0,41,2,2.2222289999999703,2.222222000000002,0,-79.5123135,21.897502999999997,0
0,1,42,1,2.2222220000000164,2.2222210000000047,0,-81.734539,24.1197245,0
0,1,41,1,2.2222220000000164,2.222222000000002,0,-81.734539,21.897502999999997,0
0,1,40,1,2.2222220000000164,2.222222999999996,0,-81.734539,19.6752805,0
0,1,40,2,2.2222289999999703,2.222222999999996,0,-79.5123135,19.6752805,0
0,1,40,3,2.222213000000039,2.222222999999996,0,-77.2900925,19.6752805,0
0,1,41,3,2.222213000000039,2.222222000000002,0,-77.2900925,21.897502999999997,0
0,1,42,3,2.222213000000039,2.2222210000000047,0,-77.2900925,24.1197245,0
0,1,42,2,2.2222289999999703,2.2222210000000047,0,-79.5123135,24.1197245,0
0,0,41,3,2.222213000000039,2.222222000000002,0,-77.2900925,21.897502999999997,0
0,1,42,2,2.2222289999999703,2.2222210000000047,0,-79.5123135,24.1197245,0
0,1,41,2,2.2222289999999703,2.222222000000002,0,-79.5123135,21.897502999999997,0
0,1,40,2,2.2222289999999703,2.222222999999996,0,-79.5123135,19.6752805,0
0,1,40,3,2.222213000000039,2.222222999999996,0,-77.2900925,19.6752805,0
0,1,40,4,2.2222289999999845,2.222222999999996,0,-75.0678715,19.6752805,0
0,1,41,4,2.2222289999999845,2.222222000000002,0,-75.0678715,21.897502999999997,0
0,1,42,4,2.2222289999999845,2.2222210000000047,0,-75.0678715,24.1197245,0
0,1,42,3,2.222213000000039,2.2222210000000047,0,-77.2900925,24.1197245,0
0,0,41,4,2.2222289999999845,2.222222000000002,0,-75.0678715,21.897502999999997,0
0,1,42,3,2.222213000000039,2.2222210000000047,0,-77.2900925,24.1197245,0
0,1,41,3,2.222213000000039,2.222222000000002,0,-77.2900925,21.897502999999997,0
0,1,40,3,2.222213000000039,2.222222999999996,0,-77.2900925,19.6752805,0
0,1,40,4,2.2222289999999845,2.222222999999996,0,-75.0678715,19.6752805,0
0,1,40,5,2.2222139999999797,2.222222999999996,0,-72.84565,19.6752805,0
0,1,41,5,2.2222139999999797,2.222222000000002,0,-72.84565,21.897502999999997,0
0,1,42,5,2.2222139999999797,2.2222210000000047,0,-72.84565,24.1197245,0
0,1,42,4,2.2222289999999845,2.2222210000000047,0,-75.0678715,24.1197245,0
0,0,41,5,2.2222139999999797,2.222222000000002,0,-72.84565,21.897502999999997,0
0,1,42,4,2.2222289999999845,2.2222210000000047,0,-75.0678715,24.1197245,0
0,1,41,4,2.2222289999999845,2.222222000000002,0,-75.0678715,21.897502999999997,0
0,1,40,4,2.2222289999999845,2.222222999999996,0,-75.0678715,19.6752805,0
0,1,40,5,2.2222139999999797,2.222222999999996,0,-72.84565,19.6752805,0
0,1,40,6,2.222229000000013,2.222222999999996,0,-70.62342850000002,19.6752805,0
0,1,41,6,2.222229000000013,2.222222000000002,0,-70.62342850000002,21.897502999999997,0
0,1,42,6,2.222229000000013,2.2222210000000047,0,-70.62342850000002,24.1197245,0
0,1,42,5,2.2222139999999797,2.2222210000000047,0,-72.84565,24.1197245,0
0,0,41,6,2.222229000000013,2.222222000000002,0,-70.62342850000002,21.897502999999997,0
0,1,42,5,2.2222139999999797,2.2222210000000047,0,-72.84565,24.1197245,0
0,1,41,5,2.2222139999999797,2.222222000000002,0,-72.84565,21.897502999999997,0
0,1,40,5,2.2222139999999797,2.222222999999996,0,-72.84565,19.6752805,0
0,1,40,6,2.222229000000013,2.222222999999996,0,-70.62342850000002,19.6752805,0
0,1,40,7,2.222222000000002,2.222222999999996,0,-68.40120300000001,19.6752805,0
0,1,41,7,2.222222000000002,2.222222000000002,0,-68.40120300000001,21.897502999999997,0
0,1,42,7,2.222222000000002,2.2222210000000047,0,-68.40120300000001,24.1197245,0
0,1,42,6,2.222229000000013,2.2222210000000047,0,-70.62342850000002,24.1197245,0
0,0,41,7,2.222222000000002,2.222222000000002,0,-68.40120300000001,21.897502999999997,0
0,1,42,6,2.222229000000013,2.2222210000000047,0,-70.62342850000002,24.1197245,0
0,1,41,6,2.222229000000013,2.222222000000002,0,-70.62342850000002,21.897502999999997,0
0,1,40,6,2.222229000000013,2.222222999999996,0,-70.62342850000002,19.6752805,0
0,1,40,7,2.222222000000002,2.222222999999996,0,-68.40120300000001,19.6752805,0
0,1,40,8,2.2222210000000047,2.222222999999996,0,-66.17898149999999,19.6752805,0
0,1,41,8,2.2222210000000047,2.222222000000002,0,-66.17898149999999,21.897502999999997,0
0,1,42,8,2.2222210000000047,2.2222210000000047,0,-66.17898149999999,24.1197245,0
0,1,42,7,2.222222000000002,2.2222210000000047,0,-68.40120300000001,24.1197245,0
0,0,41,8,2.2222210000000047,2.222222000000002,0,-66.17898149999999,21.897502999999997,0
0,1,42,7,2.222222000000002,2.2222210000000047,0,-68.40120300000001,24.1197245,0
0,1,41,7,2.222222000000002,2.222222000000002,0,-68.40120300000001,21.897502999999997,0
0,1,40,7,2.222222000000002,2.222222999999996,0,-68.40120300000001,19.6752805,0
0,1,40,8,2.2222210000000047,2.222222999999996,0,-66.17898149999999,19.6752805,0
0,1,40,9,2.2222209999999976,2.222222999999996,0,-63.9567605,19.6752805,0
0,1,41,9,2.2222209999999976,2.222222000000002,0,-63.9567605,21.897502999999997,0
0,1,42,9,2.2222209999999976,2.2222210000000047,0,-63.9567605,24.1197245,0
0,1,42,8,2.2222210000000047,2.2222210000000047,0,-66.17898149999999,24.1197245,0
0,0,41,9,2.2222209999999976,2.222222000000002,0,-63.9567605,21.897502999999997,0
0,1,42,8,2.2222210000000047,2.2222210000000047,0,-66.17898149999999,24.1197245,0
0,1,41,8,2.2222210000000047,2.222222000000002,0,-66.17898149999999,21.897502999999997,0
0,1,40,8,2.2222210000000047,2.222222999999996,0,-66.17898149999999,19.6752805,0
0,1,40,9,2.2222209999999976,2.222222999999996,0,-63.9567605,19.6752805,0
0,1,40,10,2.222221999999995,2.222222999999996,0,-61.734539,19.6752805,0
0,1,41,10,2.222221999999995,2.222222000000002,0,-61.734539,21.897502999999997,0
0,1,42,10,2.222221999999995,2.2222210000000047,0,-61.734539,24.1197245,0
0,1,42,9,2.2222209999999976,2.2222210000000047,0,-63.9567605,24.1197245,0
0,0,41,10,2.222221999999995,2.222222000000002,0,-61.734539,21.897502999999997,0
0,1,42,9,2.2222209999999976,2.2222210000000047,0,-63.9567605,24.1197245,0
0,1,41,9,2.2222209999999976,2.222222000000002,0,-63.9567605,21.897502999999997,0
0,1,40,9,2.2222209999999976,2.222222999999996,0,-63.9567605,19.6752805,0
0,1,40,10,2.222221999999995,2.222222999999996,0,-61.734539,19.6752805,0
0,1,40,11,2.2222250000000088,2.222222999999996,0,-59.5123155,19.6752805,0
0,1,41,11,2.2222250000000088,2.222222000000002,0,-59.5123155,21.897502999999997,0
0,1,42,11,2.2222250000000088,2.2222210000000047,0,-59.5123155,24.1197245,0
0,1,42,10,2.222221999999995,2.2222210000000047,0,-61.734539,24.1197245,0
0,0,41,11,2.2222250000000088,2.222222000000002,0,-59.5123155,21.897502999999997,0
0,1,42,10,2.222221999999995,2.2222210000000047,0,-61.734539,24.1197245,0
0,1,41,10,2.222221999999995,2.222222000000002,0,-61.734539,21.897502999999997,0
0,1,40,10,2.222221999999995,2.222222999999996,0,-61.734539,19.6752805,0
0,1,40,11,2.2222250000000088,2.222222999999996,0,-59.5123155,19.6752805,0
0,1,40,12,2.2222249999999875,2.222222999999996,0,-57.290090500000005,19.6752805,0
0,1,41,12,2.2222249999999875,2.222222000000002,0,-57.290090500000005,21.897502999999997,0
0,1,42,12,2.2222249999999875,2.2222210000000047,0,-57.290090500000005,24.1197245,0
0,1,42,11,2.2222250000000088,2.2222210000000047,0,-59.5123155,24.1197245,0
0,0,41,12,2.2222249999999875,2.222222000000002,0,-57.290090500000005,21.897502999999997,0
0,1,42,11,2.2222250000000088,2.2222210000000047,0,-59.5123155,24.1197245,0
0,1,41,11,2.2222250000000088,2.222222000000002,0,-59.5123155,21.897502999999997,0
0,1,40,11,2.2222250000000088,2.222222999999996,0,-59.5123155,19.6752805,0
0,1,40,12,2.2222249999999875,2.222222999999996,0,-57.290090500000005,19.6752805,0
0,1,40,13,2.2222210000000118,2.222222999999996,0,-55.067867500000006,19.6752805,0
0,1,41,13,2.2222210000000118,2.222222000000002,0,-55.067867500000006,21.897502999999997,0
0,1,42,13,2.2222210000000118,2.2222210000000047,0,-55.067867500000006,24.1197245,0
0,1,42,12,2.2222249999999875,2.2222210000000047,0,-57.290090500000005,24.1197245,0
0,0,41,13,2.2222210000000118,2.222222000000002,0,-55.067867500000006,21.897502999999997,0
0,1,42,12,2.2222249999999875,2.2222210000000047,0,-57.290090500000005,24.1197245,0
0,1,41,12,2.2222249999999875,2.222222000000002,0,-57.290090500000005,21.897502999999997,0
0,1,40,12,2.2222249999999875,2.222222999999996,0,-57.290090500000005,19.6752805,0
0,1,40,13,2.2222210000000118,2.222222999999996,0,-55.067867500000006,19.6752805,0
0,1,40,14,2.222221999999988,2.222222999999996,0,-52.845646,19.6752805,0
0,1,41,14,2.222221999999988,2.222222000000002,0,-52.845646,21.897502999999997,0
0,1,42,14,2.222221999999988,2.2222210000000047,0,-52.845646,24.1197245,0
0,1,42,13,2.2222210000000118,2.2222210000000047,0,-55.067867500000006,24.1197245,0
0,0,41,14,2.222221999999988,2.222222000000002,0,-52.845646,21.897502999999997,0
0,1,42,13,2.2222210000000118,2.2222210000000047,0,-55.067867500000006,24.1197245,0
0,1,41,13,2.2222210000000118,2.222222000000002,0,-55.067867500000006,21.897502999999997,0
0,1,40,13,2.2222210000000118,2.222222999999996,0,-55.067867500000006,19.6752805,0
0,1,40,14,2.222221999999988,2.222222999999996,0,-52.845646,19.6752805,0
0,1,40,15,2.2222210000000047,2.222222999999996,0,-50.623424500000006,19.6752805,0
0,1,41,15,2.2222210000000047,2.222222000000002,0,-50.623424500000006,21.897502999999997,0
0,1,42,15,2.2222210000000047,2.2222210000000047,0,-50.623424500000006,24.1197245,0
0,1,42,14,2.222221999999988,2.2222210000000047,0,-52.845646,24.1197245,0
0,0,41,15,2.2222210000000047,2.222222000000002,0,-50.623424500000006,21.897502999999997,0
0,1,42,14,2.222221999999988,2.2222210000000047,0,-52.845646,24.1197245,0
0,1,41,14,2.222221999999988,2.222222000000002,0,-52.845646,21.897502999999997,0
0,1,40,14,2.222221999999988,2.222222999999996,0,-52.845646,19.6752805,0
0,1,40,15,2.2222210000000047,2.222222999999996,0,-50.623424500000006,19.6752805,0
0,1,40,16,2.222221999999995,2.222222999999996,0,-48.40120300000001,19.6752805,0
0,1,41,16,2.222221999999995,2.222222000000002,0,-48.40120300000001,21.897502999999997,0
0,1,42,16,2.222221999999995,2.2222210000000047,0,-48.40120300000001,24.1197245,0
0,1,42,15,2.2222210000000047,2.2222210000000047,0,-50.623424500000006,24.1197245,0
0,0,41,16,2.222221999999995,2.222222000000002,0,-48.40120300000001,21.897502999999997,0
